%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1745400055016709980,6740,1745400055015328761,gyro_link,0.10772985965,-0.228241950274,-0.379815399647,-0.88996642828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.252265870571,-0.0138069773093,1.01239562035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.27317619324,-0.0333279781044,8.53713035583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055025506948,6741,1745400055025294684,gyro_link,0.107672311366,-0.228229165077,-0.384614080191,-0.887913405895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.261859714985,-0.038304194808,1.01298570633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.49668216705,0.0213380809873,8.29297637939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055035534116,6742,1745400055035296026,gyro_link,0.107602380216,-0.228087499738,-0.389420419931,-0.885860979557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.264909684658,-0.0453192591667,0.998616933823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.50342798233,0.0688980594277,8.25075721741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055045442945,6743,1745400055045288399,gyro_link,0.107541292906,-0.22787310183,-0.394156128168,-0.883826673031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.262563705444,-0.0603674501181,0.977429270744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.29077768326,0.175413995981,8.26898384094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055055942624,6744,1745400055055524665,gyro_link,0.107441842556,-0.227594897151,-0.398787021637,-0.881830871105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.240935713053,-0.0760156661272,0.945787787437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.84653329849,0.327438563108,8.47999572754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055066621169,6745,1745400055066406361,gyro_link,0.107248969376,-0.227238923311,-0.403264850378,-0.879907727242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.230567917228,-0.0862904861569,0.921455323696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5427479744,0.214393272996,8.00192070007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055076625653,6746,1745400055076383645,gyro_link,0.106447055936,-0.227865293622,-0.40519785881,-0.878954648972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.218186065555,-0.0549466833472,0.908598780632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.44618320465,0.139690056443,7.91249895096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055092380459,6747,1745400055091857973,gyro_link,0.106245324016,-0.227659359574,-0.40944430232,-0.877062439919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.182626903057,-0.035492412746,0.868886828423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.97553014755,-0.0725777819753,7.99575042725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055095521078,6748,1745400055095308196,gyro_link,0.105951711535,-0.227548107505,-0.413444280624,-0.875248551369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.146283477545,-0.0577410049736,0.804411232471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.00848054886,-0.21758043766,7.94372177124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055108669513,6749,1745400055108451751,gyro_link,0.105530627072,-0.22743204236,-0.417124509811,-0.873581707478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.104209542274,-0.0538102723658,0.752612233162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.89632558823,-0.0779961049557,8.08507347107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055121125753,6750,1745400055115411086,gyro_link,0.104991003871,-0.227393209934,-0.420535057783,-0.872020304203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0633627474308,-0.0423217378557,0.716733157635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.9097070694,0.124214656651,8.10757255554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055127000253,6751,1745400055126762700,gyro_link,0.104352511466,-0.227453246713,-0.423731684685,-0.870532631874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0426902286708,-0.0346020013094,0.674280643463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.70506334305,0.399093359709,8.08997821808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055136568364,6752,1745400055136362170,gyro_link,0.103690952063,-0.227567866445,-0.426706701517,-0.869127392769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0246645994484,-0.0284902229905,0.630213618279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.62564897537,0.442566782236,8.15866661072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055147201757,6753,1745400055146872020,gyro_link,0.10300861299,-0.227715939283,-0.429470986128,-0.867807269096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0109432432801,-0.0244819819927,0.590377449989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.78872156143,0.328529208899,8.08598709106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055156279152,6754,1745400055156012830,gyro_link,0.102318771183,-0.227890014648,-0.432034432888,-0.866569936275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00633872766048,-0.0236087497324,0.532131314278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.13466405869,0.251169413328,8.20213508606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055166304840,6755,1745400055166139422,gyro_link,0.101626262069,-0.228068724275,-0.434314787388,-0.865463674068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223228111863,-0.0274279490113,0.461827903986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.22438812256,0.370965361595,8.36348152161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055175430528,6756,1745400055175231090,gyro_link,0.100967347622,-0.22888533771,-0.435519099236,-0.864719688892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369712673128,-0.0337855033576,0.383181750774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.23396015167,0.495771586895,8.24660968781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055187979577,6757,1745400055187785059,gyro_link,0.100292429328,-0.229008793831,-0.437111884356,-0.86396163702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046190995723,-0.037415932864,0.314583927393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.43060302734,0.78576874733,8.53572940826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055195323058,6758,1745400055195181742,gyro_link,0.0996492803097,-0.22909834981,-0.438397884369,-0.863360524178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0516448393464,-0.037294421345,0.249652847648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.41953897476,1.00587558746,8.7413110733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055205358878,6759,1745400055205228142,gyro_link,0.0990720838308,-0.229170486331,-0.439412564039,-0.862891852856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366762429476,-0.028003770858,0.202566936612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.24643135071,1.17656099796,8.88547706604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055215358799,6760,1745400055215244790,gyro_link,0.0986310094595,-0.229220703244,-0.440231174231,-0.862511634827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234297979623,-0.021453730762,0.143264457583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.29180717468,1.03259468079,8.99712944031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055225296573,6761,1745400055225150038,gyro_link,0.0983281433582,-0.229245886207,-0.440793097019,-0.862252533436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199056547135,-0.0133900716901,0.0707344487309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.2158613205,0.805480659008,8.81878376007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055235601956,6762,1745400055235352707,gyro_link,0.0981333553791,-0.229241773486,-0.441053986549,-0.862142443657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200067292899,-0.00792549457401,0.00837847124785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.08035993576,0.612729012966,8.78072547913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055245540428,6763,1745400055245267421,gyro_link,0.098026022315,-0.22924593091,-0.441056370735,-0.862152278423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242333225906,-0.00237667420879,-0.0406193546951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.23111867905,0.318667441607,8.79061985016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055255574111,6764,1745400055255290073,gyro_link,0.0979629606009,-0.229264348745,-0.440831333399,-0.862269580364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391442850232,-4.38007809862e-05,-0.0926842689514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.27093410492,0.0694493427873,8.70808982849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055265615961,6765,1745400055265330324,gyro_link,0.0978725999594,-0.229286059737,-0.440355628729,-0.862517178059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0600705593824,-0.00260224472731,-0.160104542971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.18384647369,0.230237528682,8.60991001129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055275645413,6766,1745400055275364817,gyro_link,0.0977713242173,-0.229313492775,-0.439560860395,-0.862926602364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0868875831366,-0.0110397422686,-0.23062376678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.10532617569,0.373666793108,8.41370010376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055285528629,6767,1745400055285302600,gyro_link,0.0976815596223,-0.229393824935,-0.438428133726,-0.863491475582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0886857807636,0.0236583631486,-0.302735537291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.39649534225,0.918997764587,8.23869228363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055296106840,6768,1745400055295307472,gyro_link,0.0976913198829,-0.229512885213,-0.43696436286,-0.864200413227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938405916095,0.0358852781355,-0.390651077032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.56930065155,0.879488945007,8.41774177551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055305494387,6769,1745400055305248072,gyro_link,0.0978451520205,-0.229707166553,-0.435117304325,-0.865062892437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107473179698,0.039617203176,-0.474165409803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.26867866516,0.184024915099,8.48617839813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055315311556,6770,1745400055315159054,gyro_link,0.0980742052197,-0.229942515492,-0.432833462954,-0.86611956358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103716805577,0.0890400037169,-0.576256334782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.01379537582,0.920882165432,8.15229320526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055325538138,6771,1745400055325327809,gyro_link,0.0984210595489,-0.230229482055,-0.430091440678,-0.867369115353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132664442062,0.116490535438,-0.699182629585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.48258924484,1.17293822765,8.12142181396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055335465761,6772,1745400055335170467,gyro_link,0.0988817512989,-0.230645760894,-0.426833152771,-0.868814349174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143982246518,0.115010812879,-0.764576673508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.98465633392,0.40361019969,8.42310714722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055345293962,6773,1745400055345127169,gyro_link,0.0993628799915,-0.231100529432,-0.423232227564,-0.870398819447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194489911199,0.131980776787,-0.860051393509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5838804245,0.657240152359,8.44052219391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055355456266,6774,1745400055355248680,gyro_link,0.0997935682535,-0.231643989682,-0.419155150652,-0.872176229954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219231009483,0.128303170204,-0.935948610306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.13899946213,0.601417183876,8.31506347656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055365352619,6775,1745400055365200312,gyro_link,0.100189745426,-0.232226222754,-0.414715409279,-0.874096155167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23886616528,0.14878898859,-0.981155633926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.27101230621,0.975970864296,8.36276817322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055375418251,6776,1745400055375252879,gyro_link,0.100612968206,-0.232901751995,-0.410061597824,-0.8760612607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227361515164,0.172625511885,-1.00219750404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.11601018906,0.782378196716,8.75896167755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055385463501,6777,1745400055385290175,gyro_link,0.101166896522,-0.233649075031,-0.405320972204,-0.878002464771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226040229201,0.179910376668,-1.02942335606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.08205699921,0.581953108311,8.82992744446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055395521288,6778,1745400055395274262,gyro_link,0.101766124368,-0.234365105629,-0.40041667223,-0.879990398884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233580961823,0.176863119006,-1.09005177021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0933842659,0.329276680946,8.76803684235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055405453731,6779,1745400055405223420,gyro_link,0.102374911308,-0.23503126204,-0.395229399204,-0.882084667683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223393604159,0.164323031902,-1.13588559628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.59806394577,0.62529116869,8.50335597992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055415403870,6780,1745400055415230729,gyro_link,0.103029467165,-0.235592365265,-0.389859497547,-0.884245872498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215512037277,0.152005329728,-1.14654123783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.21246290207,0.81695330143,8.56345748901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055425444199,6781,1745400055425288992,gyro_link,0.103731460869,-0.23608969152,-0.384489029646,-0.886380076408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193394333124,0.161235123873,-1.11912560463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.48500061035,0.416822433472,8.43766593933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055435616304,6782,1745400055435324438,gyro_link,0.104510299861,-0.236589163542,-0.379218101501,-0.888423800468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184986069798,0.157435998321,-1.13037312031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5876955986,0.376837134361,8.5420999527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055445749451,6783,1745400055445419497,gyro_link,0.105319827795,-0.237028628588,-0.373871922493,-0.890474557877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185321286321,0.151368245482,-1.16335678101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.26428222656,0.193521752954,8.48556518555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055455694420,6784,1745400055455269081,gyro_link,0.106151647866,-0.237417027354,-0.368379026651,-0.892559170723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188613429666,0.136926800013,-1.17281997204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.23619508743,0.128882288933,8.6632270813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055465452349,6785,1745400055465196514,gyro_link,0.106946006417,-0.237750455737,-0.36284250021,-0.89464110136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200340330601,0.117213070393,-1.17364144325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.13009262085,0.0893214419484,8.45889091492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055475610615,6786,1745400055475301047,gyro_link,0.107651457191,-0.237998917699,-0.357285290956,-0.896724581718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211029484868,0.104939192533,-1.17718374729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.39875507355,-0.191421449184,8.30488395691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055487666461,6787,1745400055487166109,gyro_link,0.108276538551,-0.238199412823,-0.351700037718,-0.89880168438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220078006387,0.0990837216377,-1.17652213573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.41678333282,-0.135166868567,8.31390953064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055496894367,6788,1745400055495934956,gyro_link,0.108840808272,-0.238382488489,-0.346091985703,-0.90085953474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239316433668,0.0942496955395,-1.18268811703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.49753713608,-0.149854689837,8.25937461853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055510726941,6789,1745400055507070010,gyro_link,0.109324045479,-0.238560736179,-0.340423613787,-0.902911365032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251130670309,0.0872649550438,-1.19211196899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.48756980896,-0.135756909847,8.21992778778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055516082512,6790,1745400055515509524,gyro_link,0.10974200815,-0.238706246018,-0.334679931402,-0.904967069626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26675978303,0.0791610479355,-1.21001255512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.29242801666,-0.139055848122,8.0784444809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055527626662,6791,1745400055527007160,gyro_link,0.110107757151,-0.238850355148,-0.328826755285,-0.907028019428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284465283155,0.0737539753318,-1.22258257866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.13760709763,-0.39051386714,8.02182292938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055535362820,6792,1745400055535222675,gyro_link,0.110422596335,-0.23901450634,-0.322859048843,-0.909088075161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296460092068,0.0959522128105,-1.24976718426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.20716285706,-0.167243868113,8.1596031189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055547393445,6793,1745400055547022561,gyro_link,0.110710889101,-0.239231303334,-0.316767513752,-0.911136567593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306629091501,0.10923743248,-1.25454199314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8243393898,-0.0813030824065,8.14023113251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055555511832,6794,1745400055555334630,gyro_link,0.110988795757,-0.239538446069,-0.310618430376,-0.913136959076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316255629063,0.135312303901,-1.25833785534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.078083992,-0.247033029795,8.4005651474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055565936295,6795,1745400055565507358,gyro_link,0.11124996841,-0.239945754409,-0.3044039011,-0.915088951588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32379424572,0.150175154209,-1.26634526253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.84350061417,-0.345232605934,8.37845993042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055575804006,6796,1745400055575429984,gyro_link,0.111501924694,-0.240426391363,-0.298123091459,-0.916997969151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33556085825,0.15973199904,-1.27108025551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.06856489182,-0.245966956019,8.75817775726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055585697119,6797,1745400055585353389,gyro_link,0.111735105515,-0.240955859423,-0.291796416044,-0.918863713741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332361102104,0.180507615209,-1.27071154118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.94035434723,-0.179186269641,8.7315568924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055595968525,6798,1745400055595522304,gyro_link,0.111988775432,-0.24154932797,-0.285463154316,-0.920664548874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335992783308,0.192818567157,-1.2611644268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.85348987579,-0.209114104509,8.53772544861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055606006090,6799,1745400055605553524,gyro_link,0.112245865166,-0.242203488946,-0.279146403074,-0.92239677906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332194536924,0.199786454439,-1.25432240963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.65689086914,-0.370855391026,8.48813438416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055615874443,6800,1745400055615473768,gyro_link,0.11251386255,-0.242910161614,-0.272847026587,-0.924061596394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335821121931,0.217427000403,-1.24427640438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.95298480988,-0.504280507565,8.5624961853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055630551652,6801,1745400055630199102,gyro_link,0.112762473524,-0.243667393923,-0.266567379236,-0.925663411617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33685401082,0.220642954111,-1.2410902977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.89544153214,-0.462077915668,8.43008804321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055637118245,6802,1745400055636710916,gyro_link,0.113008096814,-0.244427919388,-0.260279178619,-0.927221119404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339533239603,0.219567582011,-1.24265432358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.98039150238,-0.436477810144,8.31785964966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745400055648057691,6803,1745400055647268469,gyro_link,0.113250486553,-0.245184481144,-0.253977358341,-0.928738117218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325147211552,0.215309977531,-1.24224090576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.64104413986,-0.448153138161,7.98777532578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
